"id","area_sqft","bedrooms","bathrooms","price","date","address","latitude","longitude"
"8843","820","2","2","1349900","2023-04-05","889 PACIFIC STREET","49.276389","-123.1311517"
"8876","1280","3","3","1618095","2023-02-27","1111 RICHARDS STREET","49.27692","-123.12324"
"57342","561","1","1","665000","2023-01-26","933 SEYMOUR STREET","49.27925","-123.12163"
"67760","884","2","2","1690900","2023-01-20","889 PACIFIC STREET","49.276389","-123.1311517"
"46967","448","0","1","477000","2023-01-12","161 GEORGIA STREET W","49.2788056","-123.1121246"
"155721","571","1","1","701000","2023-01-16","1009 HARWOOD STREET","49.27807","-123.13131"
"116190","560","1","1","640000","2023-01-17","1001 RICHARDS STREET","49.27795","-123.1217"
"8784","1080","2","2","1082000","2023-01-12","1887 CROWE STREET","49.26828","-123.11225"
"87299","851","2","2","1100000","2023-02-19","1777 7TH AVENUE W","49.2656249","-123.1451444"
"27771","780","2","2","634000","2023-01-19","488 KINGSWAY","49.25769","-123.09353"
"116784","1590","3","3","3099900","2023-05-18","889 PACIFIC STREET","49.276389","-123.1311517"
"116614","637","1","1","999900","2023-06-26","889 PACIFIC STREET","49.276389","-123.1311517"
"87196","840","2","2","890000","2023-01-15","4550 FRASER STREET","49.24419","-123.08994"
"37970","735","2","2","875000","2023-01-16","8238 LORD STREET","49.2101003","-123.118143"
"136590","1060","2","2","1430000","2023-01-30","1408 STRATHMORE MEWS","49.27268","-123.12662"
"67637","1150","2","2","990000","2023-03-30","978 COOPERAGE WAY","49.27354","-123.1141"
"56954","460","1","1","535000","2023-01-16","618 6TH AVENUE W","49.26561","-123.118"
"136008","612","1","1","626000","2023-01-18","938 SMITHE STREET","49.28171","-123.1239"
"87009","577","2","1","742000","2023-01-22","2239 1ST AVENUE W","49.27107","-123.15623"
"106675","902","2","2","765000","2023-01-30","1011 KING EDWARD AVENUE W","49.24955","-123.12803"
"77048","791","1","1","630000","2023-04-30","1268 BROADWAY W","49.26319","-123.13281"
"8482","872","2","1","740000","2023-01-10","777 7TH AVENUE W","49.26531","-123.1214"
"67047","630","1","1","585000","2023-02-07","1189 HOWE STREET","49.27832","-123.12697"
"37299","675","1","1","506500","2023-02-09","550 6TH AVENUE E","49.26499","-123.0918"
"77304","781","2","2","730000","2023-01-16","933 HASTINGS STREET E","49.28133","-123.08346"
"136621","1356","2","2","2189900","2023-01-29","2485 LARCH STREET","49.26427","-123.16277"
"67641","1031","2","2","960000","2023-01-15","1633 8TH AVENUE W","49.26479","-123.1417"
"115803","443","0","1","499900","2023-01-16","233 ROBSON STREET","49.27851","-123.115"
"146117","737","2","1","845000","2023-01-26","180 2ND AVENUE E","49.26885","-123.10121"
"106792","752","1","1","890000","2023-04-03","181 1ST AVENUE W","49.2703849","-123.1087353"
"67040","664","1","1","585000","2023-02-17","128 CORDOVA STREET W","49.28252","-123.10796"
"17948","632","1","1","597000","2023-01-22","8575 RIVERGRASS DRIVE","49.2052694","-123.0285428"
"18681","1995","2","2","1815000","2023-01-14","1415 W GEORGIA STREET","49.28946","-123.12829"
"27858","830","2","2","694000","2023-03-13","4078 KNIGHT STREET","49.24889","-123.07539"
"18507","912","2","2","930000","2023-01-16","1050 SMITHE STREET","49.28321","-123.12559"
"57814","1777","3","3","1510000","2023-06-19","909 BURRARD STREET","49.28243","-123.1253"
"57602","811","1","2","894000","2023-02-19","2161 12 AVENUE W","49.26133","-123.15447"
"28342","1227","2","2","1595000","2023-02-17","388 DRAKE STREET","49.2736","-123.12491"
"126663","1267","2","2","1290000","2023-04-03","909 BURRARD STREET","49.28243","-123.1253"
"97058","1016","2","2","1080000","2023-02-15","1010 BURNABY STREET","49.27842","-123.13092"
"47678","703","1","1","800000","2023-01-20","1425 CYPRESS STREET","49.27327","-123.14812"
"145385","1254","3","1","499900","2023-01-21","2250 43RD AVENUE W","49.23251","-123.15952"
"96302","493","1","1","530000","2023-01-29","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"47745","814","2","1","830000","2023-01-22","2770 SOPHIA STREET","49.26031","-123.09753"
"116375","862","2","2","725000","2023-02-16","4078 KNIGHT STREET","49.24889","-123.07539"
"136475","1022","3","2","983400","2023-02-06","3430 KENT AVENUE SOUTH E","49.20489","-123.03334"
"8881","1287","2","2","1795000","2023-03-22","1499 PENDER STREET W","49.28996","-123.12805"
"18142","497","1","1","669900","2023-06-06","2520 GUELPH STREET","49.2622","-123.09445"
"67669","1433","3","2","1070000","2023-02-23","1188 QUEBEC STREET","49.2736317","-123.1015051"
"86686","575","1","1","570000","2023-01-16","63 KEEFER PLACE","49.27993","-123.1066"
"126273","571","1","1","714000","2023-03-13","2688 VINE STREET","49.26228","-123.15661"
"57568","812","2","2","828000","2023-03-01","2220 KINGSWAY","49.2428","-123.06161"
"87395","1210","2","2","1927500","2023-06-14","1289 HORNBY STREET","49.2775437","-123.1297574"
"77690","1300","3","2","1543000","2023-02-07","1550 15TH AVENUE W","49.25773","-123.13989"
"96745","641","1","1","738000","2023-05-29","788 RICHARDS STREET","49.28039","-123.1172"
"106047","1059","2","1","486500","2023-01-23","2146 43RD AVENUE W","49.23246","-123.15713"
"67175","683","1","1","636000","2023-02-28","1082 SEYMOUR STREET","49.27763","-123.12296"
"8766","784","2","2","1038000","2023-01-26","5383 CAMBIE STREET","49.23679","-123.11668"
"146251","1315","2","2","1038000","2023-02-18","1568 12TH AVENUE W","49.26051","-123.14037"
"38148","843","2","2","1608900","2023-05-18","828 CAMBIE STREET","49.2776457","-123.1154997"
"28230","1294","1","2","1050000","2023-01-23","2189 42ND AVENUE W","49.23395","-123.15781"
"155619","610","1","1","678000","2023-01-24","688 18TH AVENUE E","49.25446","-123.09042"
"18057","492","1","1","613000","2023-03-29","489 INTERURBAN WAY","49.209372","-123.1156928"
"87300","975","2","2","1085000","2023-01-22","2228 BROADWAY W","49.26357","-123.15661"
"76831","841","1","1","545000","2023-01-18","2055 PENDRELL STREET","49.29062","-123.14426"
"125652","516","1","1","480000","2023-01-24","1080 PACIFIC STREET","49.27782","-123.13439"
"145387","527","1","1","455000","2023-01-23","4990 MCGEER STREET","49.23952","-123.03282"
"155530","690","1","1","621500","2023-01-17","2057 3RD AVENUE W","49.26924","-123.15175"
"136520","837","1","1","1089000","2023-01-31","2088 BARCLAY STREET","49.2925","-123.14203"
"136212","676","1","1","739000","2023-01-25","1275 HAMILTON STREET","49.2741746","-123.1240478"
"67274","695","1","1","689000","2023-01-31","2120 2ND AVENUE W","49.26963","-123.15329"
"116058","652","1","1","600000","2023-01-20","228 4TH AVENUE E","49.26704","-123.09974"
"125774","865","1","1","519000","2023-02-14","1216 11TH AVENUE W","49.2614699","-123.131911"
"57106","527","1","1","598800","2023-01-17","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"96049","508","0","1","404000","2023-01-23","2222 CAMBRIDGE STREET","49.28635","-123.05919"
"37444","629","1","1","554000","2023-01-24","2020 8TH AVENUE W","49.264582","-123.1509057"
"126500","922","2","1","850000","2023-02-20","1260 10TH AVENUE W","49.26227","-123.13304"
"46961","449","1","1","469000","2023-02-03","1933 5TH AVENUE W","49.26749","-123.14884"
"27875","580","1","1","685000","2023-01-22","88 1ST AVENUE W","49.2700651","-123.1063601"
"87408","1540","3","3","2700000","2023-01-31","1600 HORNBY STREET","49.27437","-123.13364"
"145522","604","1","1","500000","2023-02-25","756 GREAT NORTHERN WAY","49.26609","-123.08824"
"18455","800","2","1","855000","2023-01-17","33 SMITHE STREET","49.27444","-123.11196"
"28365","1932","2","3","2650000","2023-05-03","1995 BEACH AVENUE","49.28947","-123.1438"
"116750","1147","2","2","1488800","2023-02-07","1028 BARCLAY STREET","49.28221","-123.12599"
"37644","696","1","1","675000","2023-04-09","350 2ND AVENUE E","49.26677","-123.09717"
"47426","647","1","1","690000","2023-08-10","1420 GEORGIA STREET W","49.28901","-123.12897"
"146270","879","2","2","1079500","2023-02-02","189 DAVIE STREET","49.2739","-123.12064"
"18342","722","1","1","795000","2023-01-25","189 DAVIE STREET","49.2739","-123.12064"
"77577","1057","2","2","1000000","2023-03-20","128 CORDOVA STREET W","49.28252","-123.10796"
"97087","1100","3","2","1199000","2023-03-01","8888 OSLER STREET","49.20507","-123.1308"
"57346","631","1","1","659999","2023-01-20","2515 ONTARIO STREET","49.26274","-123.10559"
"106523","545","1","1","660000","2023-01-21","909 MAINLAND STREET","49.277704","-123.1178962"
"57517","596","1","1","788000","2023-01-22","159 2ND AVENUE W","49.2696","-123.10851"
"145980","547","1","1","718000","2023-03-19","38 1ST AVENUE W","49.2700551","-123.105305"
"126570","869","2","2","950000","2023-01-29","1050 SMITHE STREET","49.28321","-123.12559"
"125562","411","0","1","410000","2023-01-18","22 CORDOVA STREET E","49.2822493","-123.1037077"
"77191","492","1","1","662500","2023-03-05","777 RICHARDS STREET","49.28045","-123.11804"
"17949","526","1","1","585000","2023-01-23","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"116180","593","1","1","635000","2023-02-05","3198 RIVERWALK AVENUE","49.20538","-123.03916"
"57211","580","1","1","625000","2023-03-02","833 SEYMOUR STREET","49.2805","-123.11976"
"116592","866","2","1","945000","2023-02-20","639 14TH AVENUE W","49.25914","-123.11844"
"18453","890","2","2","893900","2023-02-02","3438 SAWMILL CRESCENT","49.20579","-123.03275"
"155900","615","1","1","875000","2023-04-22","89 NELSON STREET","49.27497","-123.11538"
"126606","900","2","2","1057500","2023-02-20","522 8TH AVENUE W","49.2640051","-123.1151634"
"126585","1061","2","2","1035000","2023-02-26","1003 PACIFIC STREET","49.27738","-123.13242"
"8676","871","2","2","899900","2023-01-25","3438 SAWMILL CRESCENT","49.20579","-123.03275"
"17786","439","1","1","529900","2023-03-30","5058 JOYCE STREET","49.2386","-123.03105"
"97173","1346","3","2","2158000","2023-05-29","1111 RICHARDS STREET","49.27692","-123.12324"
"18343","682","1","1","770000","2023-01-22","1055 HOMER STREET","49.27698","-123.12122"
"66886","622","1","1","522000","2023-01-31","2238 ETON STREET","49.28725","-123.05848"
"28282","1001","2","2","1193000","2023-01-22","159 2ND AVENUE W","49.2696","-123.10851"
"86649","571","1","1","598100","2023-04-24","108 CORDOVA STREET W","49.28262","-123.10796"
"47392","754","1","1","645000","2023-01-22","383 37TH AVENUE E","49.2373049","-123.0974162"
"17954","566","1","2","600000","2023-01-22","2889 1ST AVENUE E","49.2697149","-123.0446199"
"126501","1021","2","1","860000","2023-01-21","1435 NELSON STREET","49.28636","-123.13352"
"18317","675","1","1","782000","2023-04-02","2008 PINE STREET","49.26773","-123.14297"
"96435","527","1","1","568000","2023-01-29","8570 RIVERGRASS DRIVE","49.20551","-123.02761"
"106678","640","1","1","765000","2023-01-20","1618 QUEBEC STREET","49.27154","-123.1015"
"106959","1041","2","2","1265000","2023-03-03","888 HAMILTON STREET","49.27801","-123.11667"
"56710","550","1","1","450000","2023-01-25","168 POWELL STREET","49.28297","-123.10064"
"146252","1061","2","2","1000000","2023-02-19","3438 SAWMILL CRESCENT","49.20579","-123.03275"
"67745","1150","2","2","1472888","2023-03-04","1228 MARINASIDE CRESCENT","49.27208","-123.12038"
"87265","915","2","2","969000","2023-01-22","250 6TH AVENUE E","49.2653651","-123.0995044"
"126078","475","1","1","628000","2023-01-19","1283 HOWE STREET","49.27709","-123.12894"
"28321","1139","2","3","1330000","2023-03-12","2508 WATSON STREET","49.2626978","-123.1000762"
"155411","1010","2","2","600000","2023-02-07","1508 MARINER WALK","49.27023","-123.13981"
"28176","1294","2","2","935000","2023-01-25","518 MOBERLY ROAD","49.26786","-123.11686"
"8448","693","2","1","749999","2023-04-09","1503 KINGSWAY","49.24885","-123.07249"
"77480","961","3","2","856000","2023-06-09","5058 JOYCE STREET","49.2386","-123.03105"
"8613","679","1","1","840000","2023-03-17","588 BROUGHTON STREET","49.2895","-123.1263"
"17808","470","1","1","523500","2023-02-06","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"96853","691","1","1","790000","2023-01-26","5115 CAMBIE STREET","49.2387615","-123.1168295"
"155410","484","0","1","590000","2023-02-09","501 PACIFIC STREET","49.27434","-123.12714"
"47833","954","2","2","938000","2023-01-22","888 BUTE STREET","49.28465","-123.12864"
"97016","882","2","2","970000","2023-01-28","688 ABBOTT STREET","49.27916","-123.10704"
"146111","780","2","2","837000","2023-03-11","1723 ALBERNI STREET","49.29171","-123.13309"
"115629","600","1","1","380000","2023-01-22","1720 BARCLAY STREET","49.28916","-123.13678"
"155271","462","1","1","530000","2023-02-10","1330 BURRARD STREET","49.2773","-123.13129"
"57714","1065","2","2","1030000","2023-01-22","628 13TH AVENUE W","49.2593973","-123.118519"
"18262","623","1","1","720000","2023-02-26","110 SWITCHMEN STREET","49.27081","-123.10152"
"18704","1622","3","3","3400000","2023-04-13","1289 HORNBY STREET","49.2778214","-123.1296535"
"12501","885","2","2","757250","2023-05-12","1433 1ST AVENUE E","49.26989","-123.07443"
"146057","804","2","2","765000","2023-03-13","8538 RIVER DISTRICT CROSSING","49.20607","-123.03027"
"116052","452","1","1","590000","2023-01-30","8031 NUNAVUT LANE","49.21199","-123.11665"
"106840","1102","2","2","920000","2023-02-22","1500 HORNBY STREET","49.27473","-123.13279"
"47494","572","1","1","687000","2023-03-22","88 1ST AVENUE W","49.2700651","-123.1063601"
"28041","680","1","1","770000","2023-02-05","4867 CAMBIE STREET","49.24165","-123.11899"
"57618","937","2","1","875000","2023-02-28","1525 PENDRELL STREET","49.28566","-123.13674"
"145533","606","1","1","500000","2023-01-27","1850 COMOX STREET","49.28897","-123.14078"
"126361","731","1","1","792500","2023-03-11","583 BEACH CRESCENT","49.27358","-123.12921"
"145529","700","2","1","545000","2023-02-08","3455 ASCOT PLACE","49.23911","-123.03239"
"86541","700","1","1","540000","2023-03-07","3520 CROWLEY DRIVE","49.23574","-123.02947"
"38097","1303","1","2","1196000","2023-01-27","528 BEATTY STREET","49.28067","-123.10888"
"155527","562","1","1","630000","2023-01-25","689 ABBOTT STREET","49.2788324","-123.1077449"
"77631","1119","2","2","1200000","2023-03-04","1425 6TH AVENUE W","49.2662903","-123.1364912"
"17946","605","1","1","573500","2023-01-29","440 5TH AVENUE E","49.2659","-123.09417"
"37968","981","2","2","883000","2023-02-20","888 HAMILTON STREET","49.27801","-123.11667"
"57563","1111","2","2","835000","2023-03-16","6237 WEST BOULEVARD","49.22945","-123.15614"
"47513","710","2","1","695000","2023-02-08","3588 SAWMILL CRESCENT","49.2059278","-123.0275226"
"27874","806","2","2","690000","2023-01-25","4028 KNIGHT STREET","49.24942","-123.07534"
"125779","675","1","1","550000","2023-02-01","2333 TRIUMPH STREET","49.28415","-123.0573"
"87073","938","2","2","795000","2023-01-29","3163 RIVERWALK AVENUE","49.20625","-123.04072"
"77297","624","1","1","710000","2023-02-02","602 CITADEL PARADE","49.27909","-123.11017"
"86911","601","1","1","692000","2023-02-14","1001 RICHARDS STREET","49.27795","-123.1217"
"136005","505","1","1","611000","2023-01-30","1010 HOWE STREET","49.27949","-123.12419"
"8828","1240","3","2","1230000","2023-04-19","1318 HOMER STREET","49.2736","-123.12491"
"116285","517","1","1","655000","2023-01-26","1001 RICHARDS STREET","49.27795","-123.1217"
"56705","435","0","1","420000","2023-03-08","2224 ETON STREET","49.28725","-123.05898"
"66887","661","1","1","549000","2023-01-29","2244 MCGILL STREET","49.28816","-123.05933"
"8100","585","1","1","560000","2023-02-05","108 CORDOVA STREET W","49.28262","-123.10796"
"145992","630","1","1","700500","2023-02-02","2321 SCOTIA STREET","49.26416","-123.09936"
"156014","1017","2","2","1050000","2023-02-21","1935 HARO STREET","49.29235","-123.13849"
"18397","830","2","2","810000","2023-03-21","8570 RIVERGRASS DRIVE","49.20551","-123.02761"
"125654","495","1","1","500000","2023-02-02","219 GEORGIA STREET E","49.27881","-123.09892"
"106301","558","0","1","580000","2023-02-18","630 BROADWAY E","49.26217","-123.09031"
"96783","617","1","1","734000","2023-02-04","1188 PENDER STREET W","49.28805","-123.12309"
"87132","976","2","2","821000","2023-01-30","1325 ROLSTON STREET","49.27562","-123.12793"
"77368","776","1","1","793000","2023-03-18","2020 ALMA STREET","49.26835","-123.18537"
"135716","479","1","1","519000","2023-03-01","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"155270","848","1","2","527888","2023-02-23","315 RENFREW STREET","49.28178","-123.04459"
"8248","589","1","1","649000","2023-01-29","909 MAINLAND STREET","49.277704","-123.1178962"
"126712","1688","2","2","2100000","2023-05-04","1236 BIDWELL STREET","49.28552","-123.14082"
"57189","646","1","1","638000","2023-04-20","488 HELMCKEN STREET","49.27653","-123.12275"
"8102","621","1","1","560000","2023-01-29","2763 CHANDLERY PLACE","49.20706","-123.05116"
"115706","441","0","1","405000","2023-01-27","55 ALEXANDER STREET","49.28379","-123.10297"
"37848","826","1","1","795000","2023-02-10","2525 BLENHEIM STREET","49.26397","-123.17826"
"38163","1517","2","2","2295000","2023-04-27","1616 BAYSHORE DRIVE","49.2915","-123.13013"
"126077","680","2","1","600000","2023-01-30","3588 CROWLEY DRIVE","49.23538","-123.02872"
"18619","1628","2","2","1200000","2023-04-19","3777 8TH AVENUE W","49.26566","-123.18719"
"28362","2060","3","2","2200000","2023-01-31","1685 14TH AVENUE W","49.25924","-123.14327"
"8801","940","2","2","1115000","2023-02-14","1020 HARWOOD STREET","49.27776","-123.13215"
"47384","598","1","1","602000","2023-02-15","955 HASTINGS STREET E","49.281166","-123.0833415"
